dwc:occurrenceID,dwc:basisOfRecord,dcterms:modified,dwc:institutionCode,dwc:collectionCode,dwc:catalogNumber,dwc:otherCatalogNumbers,dwc:recordNumber,dwc:recordedBy,dwc:preparations,dwc:kingdom,dwc:phylum,dwc:class,dwc:order,dwc:family,dwc:genus,dwc:specificEpithet,dwc:infraspecificEpithet,dwc:scientificName,dwc:scientificNameAuthorship,dwc:taxonRank,dwc:taxonomicStatus,dwc:typeStatus,dwc:identifiedBy,dwc:dateIdentified,dwc:identificationRemarks,dwc:verbatimCoordinates,dwc:locality,dwc:decimalLatitude,dwc:decimalLongitude,dwc:georeferencedBy,dwc:georeferencedDate,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:verbatimEventDate,dwc:eventDate,dwc:year,dwc:month,dwc:day,dwc:samplingProtocol,dwc:eventRemarks,dwc:occurrenceRemarks
{599CCBD8-66DE-45B8-A68F-8C58293985C4},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1068,,CR 299,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Crotaphopeltis,hotamboeia,,"Crotaphopeltis hotamboeia (Laurenti, 1768)","(Laurenti, 1768)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Crotaphopeltis hotamboeia,29.916411° S 30.930648° E,"Yellowwood Park, 11 Quail Road",-29.9164110000,30.9306480000,"Richards, L.R.",Wed Jun 21 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/10/05|1985.x.5,1985-10-05,1985,10,05,,,Presented by Clive Reid
{00254D7D-DB2C-4049-80CC-D64D46264E1A},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1688,,RCBS 1313,"Boycott, R.C. | Kemp, M.E.G.",1 10% Formalin (whole animal),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Chamaesaura,,macrolepis,Chamaesaura macrolepis macrolepis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris  2017/03/01,26.083360° S 31.118491° E,"Malolotja Nature Reserve, Jeep Track",-26.0833600000,31.1184910000,"Boycott, R.C.",Wed Jun 07 2017 00:00:00 GMT+0200 (South Africa Standard Time),0.000278,,1995/07/01|1995.07.1,1995-07-01,1995,07,01,,Habitat: forest-grassland ecotone,Donated by R.C. Boycott
{1A269C41-537A-419E-AD5F-01798642B570},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,725,,CR 96,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Duberria,,lutrix,Duberria lutrix lutrix,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Duberria lutrix lutrix|1961CatName: Duberria lutrix lutrix,,Hilton,,,,,,,1985/05/16|1985.v.16,1985-05-16,1985,05,16,,,Presented by Clive Reid
{058AAE72-ABD5-44EB-88F6-791F95A62224},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1166,,CW 112,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Chamaesaura,,macrolepis,Chamaesaura macrolepis macrolepis,,subspecies,accepted,,"Lambiris, A.J.",2017-03-17,Determined by: A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2017/03/17|1961CatName: Ramphotyphlops braminus,29.750704° S 30.676461° E,"Inchanga, Monteseel, Ringwood Farm",-29.7507040000,30.6764610000,"Richards, L.R.",Mon Jun 26 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/07/17|1985.07.17,1985-07-17,1985,07,17,,Habitat: KwaZulu-Natal Sandstone Sourveld grassland-forest mosaic,Presented by Clive Reid
{0CF956E8-A3F9-4D61-A73A-F257D6F3922F},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,922,,CR 174,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,,conjunctus,Leptotyphlops conjunctus conjunctus,,subspecies,accepted,,"Lambiris, A.J.",2017-04-06,Determined by: A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2017/04/06|OrigCatName: Leptotyphlops|1961CatName: Leptotyphlops scutifrons,,Warner Beach,,,,,,,1985/06/30|1985.vi.30,1985-06-30,1985,06,30,,,Presented by Clive Reid
{B5A0D2D4-F739-4B27-A1AA-9DAFBC91E8E4},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1478,,CW 191,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Pseudocordylus,,melanotus,Pseudocordylus melanotus melanotus,,subspecies,accepted,,"Lambiris, A.J.",2017-03-15,Determined by: A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2017/03/15|1961CatName: Cordylus,29.209509° S 30.000381° E,Mooi River,-29.2095090000,30.0003810000,"Richards, L.R.",Thu Jun 29 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/12/01|1985.12,1985-12,1985,12,,,,Presented by Clive Reid
{2A2F890E-8836-4B05-89F4-617FF0E45035},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1359,,CR 446,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Aparallactus,capensis,,"Aparallactus capensis Smith, 1849","Smith, 1849",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Aparallactus capensis,,Hluhluwe,,,,,,,1985/12/01|1985.12,1985-12,1985,12,,,,Presented by Clive Reid
{998F7766-F6D4-4986-BCAF-8FAD5E262BF6},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1316,,GA 362,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,varia,,"Trachylepis varia (Peters, 1867)","(Peters, 1867)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris  2017/02/01|1961CatName: Mabuya varia,29.967000° S 30.949000° E,"Yellowwood Park, Coedmore Road",-29.9670000000,30.9490000000,"Richards, L.R.",Thu Jun 29 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/09/18|1985.09.18,1985-09-18,1985,09,18,,,Presented by Graham Alexander
{4500BDC0-10AA-4854-A3FB-691D604D8162},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1463,,CW 178,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,mabouia,,"Hemidactylus mabouia (Moreau De Jonnès, 1818)","(Moreau De Jonnès, 1818)",species,accepted,,"Lambiris, A.J.",2016-10-13,Determined by: A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2016/11/02|1961CatName: Hemidactylus mabouia,29.878300° S 30.933320° E,"Malvern, Charles Winser Road, near bridge",-29.8783000000,30.9333200000,"Richards, L.R.",Thu Jun 29 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/10/17|1985.x.17,1985-10-17,1985,10,17,,,Presented by Clive Reid
{30DAED5D-7173-479F-0805-C3E1476EDFEC},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1066,,CR 336,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Macrelaps,microlepidotus,,"Macrelaps microlepidotus (Günther, 1860)","(Günther, 1860)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Macrelaps microlepidotu,29.813967° S 30.916135° E,"Chiltern Hills,13 Aberfeldy Road",-29.8139670000,30.9161350000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/10/07|1985.x.7,1985-10-07,1985,10,07,,,Presented by Clive Reid|georefDate: 2017/06/36
{AF1FF721-C5F0-4832-A854-5C5852928BFF},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1467,,CW 223,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lygodactylus,,capensis,Lygodactylus capensis capensis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris  2016/12/07|1961CatName: Lygodactylus capensis,29.846799° S 31.035374° E,"North Beach, Molyneux Road, Beach Front Amphitheatre",-29.8467990000,31.0353740000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1986/01/10|1986.i.10,1986-01-10,1986,01,10,,,Presented by Clive Reid
{95F2154F-8551-464B-89FC-1439837C7125},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1216,,CW 86,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Scelotes,mossambicus,,"Scelotes mossambicus (Peters, 1882)","(Peters, 1882)",species,accepted,,"Broadley, D.G.",1993-04-09,Determination Name verified: A.J.L. Lambiris  2016/12/29|OrigCatName: Scelotes brevipes|1961CatName: Scelotes mossambica,29.266461° S 31.369606° E,"Nkwazi, Darnall, Darnall Country Club, Park Drive",-29.2664610000,31.3696060000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/07/01|1985.07,1985-07,1985,07,,,,Presented by Clive Reid
{70B485D9-7F58-4651-080C-CF276121AC5C},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1377,,CR 406,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Philothamnus,hoplogaster,,"Philothamnus hoplogaster (Günther, 1863)","(Günther, 1863)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Philothamnus hoplogaster,,"Brighton Beach, 202 Colonardel Road",,,,,,,1985/12/16|1985.12.16,1985-12-16,1985,12,16,,,Presented by Clive Reid
{C107E975-2F92-49DD-8548-68A25B54812D},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,442,,,,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Philothamnus,,occidentalis,"Philothamnus natalensis occidentalis Broadley, 1966","Broadley, 1966",subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Philothamnus natalensis occidentalis,,Hillcrest,,,,,,,1980/03/09|1980.iii.9,1980-03-09,1980,03,09,,Collector: not recorded,
{FB2654C5-26ED-4CBA-9B6E-E13CAFB09693},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,463,,,"FitzSimons, D.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Psammophis,mossambicus,,"Psammophis mossambicus Peters, 1882","Peters, 1882",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Psammophis ibilan,,Mtunzini,,,,,,,,,,,,,,
{CA139199-FB84-41DC-9C6E-065DDC5665B3},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,447,,,Hilliard,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Dispholidus,,viridis,Dispholidus typus viridis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Dispholidus typus typus,,"Molweni, on lip of Molweni Gorge",,,,,,,1963/12/30|1963.12.30,1963-12-30,1963,12,30,,,
{0D2FE45B-9804-4F9A-998E-9DC3A5B7A388},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1433,,CR 378,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Lycophidion,,capense,Lycophidion capense capense,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Lycophidion capensis [ic!],,Durban,,,,,,,,,,,,,,Presented by Clive Reid
{2146F72A-85D3-4549-AAA6-0721A3534FBD},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,969,,GA 270,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,mabouia,,"Hemidactylus mabouia (Moreau De Jonnès, 1818)","(Moreau De Jonnès, 1818)",species,accepted,,"Lambiris, A.J.",2016-10-12,Determined by: A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2016/11/02|OrigCatName: Hemidactylus mabouia mabouia|1961CatName: Hemidactylus mabouia mabouia,29.885149° S 30.939431° E,"Memorial, Berwyn Road, Lighthouse",-29.8851490000,30.9394310000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/07/20|1985.07.20,1985-07-20,1985,07,20,,,Presented by Graham Alexander
{05BF34DE-1ED9-4901-AD2D-BA8599E9C67F},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1023,,GA 311,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lygodactylus,,capensis,Lygodactylus capensis capensis,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris  2016/11/24|OrigCatName: Lygodactylus capensis capensis|1961CatName: Lygodactylus capensis capensis,29.909120° S 31.032183° E,"Fynnlands, intersection of Marine Drive and Sloane Road",-29.9091200000,31.0321830000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/09/03|1985.09.3,1985-09-03,1985,09,03,,On roadside. Common,Presented by Graham Alexander
{6018CD1C-E438-4F5A-9659-2C8768FD3EC2},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1567,,CR 455,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Philothamnus,semivariegatus,,"Philothamnus semivariegatus (Smith, 1840)","(Smith, 1840)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Philothamnus semivariegatus semivariegatus|1961CatName: Philothamnus semivariegatus,29.899216° S 30.963403° E,"Seaview, 116 Seaview Road",-29.8992160000,30.9634030000,"Richards, L.R.",Sat Jun 24 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1986/01/09|1986.i.9,1986-01-09,1986,01,09,,,Presented by Clive Reid
{78928821-2977-473F-943D-AA54F763A2C3},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1079,,CR 168,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,,arietans,Bitis arietans arietans,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Bitis arietans,29.749597° S 30.821772° E,"Waterfall, 37 Link Road",-29.7495970000,30.8217720000,"Richards, L.R.",Wed Jun 21 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/05/06|1985.v.6,1985-05-06,1985,05,06,,,Presented by Clive Reid
{CDBFE55F-7560-4B8D-98ED-773AF0DFC9A7},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,263,OrigCatNum: 263 [S],,,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,striata,,"Trachylepis striata (Peters, 1844)","(Peters, 1844)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris  2017/01/18|1961CatName: Mabuya striata,,Mtunzini,,,,,,,1963/12/01|1963.12.1,1963-12-01,1963,12,01,,Collector: not recorded,
{98A0AC16-6CD8-489B-B64C-E1EDC749A114},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,187,OrigCatNum: 187 [S],,"Bourquin, O.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Crotaphopeltis,hotamboeia,,"Crotaphopeltis hotamboeia (Laurenti, 1768)","(Laurenti, 1768)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Crotaphopeltis hotamboeia hotamboeia|1961CatName: Crotaphopeltis hotamboeia hotamboeia,29.329813° S 30.262792° E,"Colbourne Farmstead, 2.5 km SE of Karkloof Nature Reserve",-29.3298130000,30.2627920000,"Richards, L.R.",Thu Jun 29 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1964/10/23|1964.x.23,1964-10-23,1964,10,23,,Near stream; in rotten stump.|Habitat: Stream,
{AEBB6426-DB29-41E5-AFA2-839FF641CC9C},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,172,OrigCatNum: 172 [S],,"Bourquin, O.",1 Ethanol (whole animal),,,,,,,,,,,,,Paratype of,,,,29.750279° S 30.266533° E,"Maybole Farm, 8 km NW of Baynesfield",-29.7502790000,30.2665330000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1964/09/06|1964.09.6,1964-09-06,1964,09,06,,,
{E5A6401B-67AD-405C-AD5E-11CCF7139E95},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1147,,CR 255,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Typhlopidae,Afrotyphlops,bibronii,,"Afrotyphlops bibronii (Smith, 1846)","(Smith, 1846)",species,accepted,,"Yeadon, R.B.",1996-05-15,Determination Name verified: A.J.L. Lambiris  2017/03/15|OrigCatName: Typhlops|1961CatName: Typhlops bibronii,,"Hillcrest, Umhlatuzana River, Garth Hill",,,,,,,1985/09/14|1985.09.14,1985-09-14,1985,09,14,,,Presented by Clive Reid
{A5CEC867-F6BB-456E-9E30-C91B2AA379D0},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1418,,CR 350,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Boaedon,capensis,,"Boaedon capensis Duméril, Bibron & Duméril, 1854","Duméril, Bibron & Duméril, 1854",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Lamprophis fuliginous,29.918861° S 31.012280° E,"Bluff, Bluff National Park Golf Course, Van Riebeeckpark, north of intersection of Tara Road and Club Drive",-29.9188610000,31.0122800000,"Richards, L.R.",Fri Jun 24 2016 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/11/12|1985.11.12,1985-11-12,1985,11,12,,,Presented by Clive Reid
{4EC145F0-1950-4F97-9C8A-B9FBDBC61DCD},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,859,,GA 153,Renault,1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Crotaphopeltis,hotamboeia,,"Crotaphopeltis hotamboeia (Laurenti, 1768)","(Laurenti, 1768)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Crotaphopeltis hotamboeia,,Bluff,,,,,,,1985/07/29|1985.07.29,1985-07-29,1985,07,29,,,Presented by Graham Alexander
{01D2AFB5-AA26-4417-0B6F-03BCD31FC8E1},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,291,,,"Ballard, J.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,margaritifer,,"Trachylepis margaritifer Branch Et Al., 2005","Branch Et Al., 2005",species,accepted,,,,Determination Name verified: A.J.L. Lambiris  2017/01/04|1961CatName: Mabuya quinquetaeniata margaritifer,25.988000° S 32.032000° E,Namaacha,-25.9880000000,32.0320000000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1962/04/24|1962.iv.24,1962-04-24,1962,04,24,,,
{15C8084A-E574-4873-B557-009826A27D15},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1037,,GA 232,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,striata,,"Trachylepis striata (Peters, 1844)","(Peters, 1844)",species,accepted,,"Yeadon, R.B.",1994-11-30,Determination Name verified: A.J.L. Lambiris  2017/01/18|OrigCatName: Mabuya striata punctatissima|1961CatName: Mabuya striata striata,29.926899° S 31.000338° E,"Wentworth, intersection of Aurora and Postlooper Roads",-29.9268990000,31.0003380000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/09/04|1985.09.4,1985-09-04,1985,09,04,,On stone wall with Agama,Presented by Graham Alexander
{AE65FEEA-0CBD-487B-87F2-9A4B7A26C263},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1534,,GA 434,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Amblyodipsas,polylepis,,"Amblyodipsas polylepis (Bocage, 1873)","(Bocage, 1873)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Amblyodipsas polylepis,24.933418° S 31.507485° E,Sabi Sabi Game Reserve,-24.9334180000,31.5074850000,"Richards, L.R.",Wed Jun 28 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1986/11/01|1986.11,1986-11,1986,11,,,,Presented by Graham Alexander|Mother from Sabi Sabi Reserve
{BACDFA2B-6E28-4A12-A546-194E50FFBABA},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,716,,CR 70,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Colubridae,Crotaphopeltis,hotamboeia,,"Crotaphopeltis hotamboeia (Laurenti, 1768)","(Laurenti, 1768)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Crotaphopeltis hotamboeia|1961CatName: Crotaphopeltis hotamboeia,29.802379° S 30.962327° E,"Reservoir Hills, 609 Mountbatten Drive",-29.8023790000,30.9623270000,"Richards, L.R.",Fri Jun 30 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/05/08|1985.v.8,1985-05-08,1985,05,08,,,Presented by Clive Reid
{731F9875-A2B2-45CC-A9E8-062AC8674552},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1520,,GA 422,"Alexander, G.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,varia,,"Trachylepis varia (Peters, 1867)","(Peters, 1867)",species,accepted,,,,Determination Name verified: A.J.L. Lambiris  2017/02/01|1961CatName: Mabuya varia,30.284057° S 30.602722° E,"Umzinto, Vernon Crookes Nature Reserve",-30.2840570000,30.6027220000,"Richards, L.R.",Sun Jun 26 2016 00:00:00 GMT+0200 (South Africa Standard Time),,,1986/04/04|1986.iv.4,1986-04-04,1986,04,04,,,Presented by Graham Alexander
{8F85D9FF-7CD3-41BF-87D9-0C1C8EF5C982},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,727,,CR 100,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Psammophis,,brevirostris,Psammophis brevirostris brevirostris,,subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |OrigCatName: Psammophis ibilan brevirotris|1961CatName: Psammophis ibilan brevirotris,29.881742° S 30.939190° E,"Hillary, 84 Arundel Road",-29.8817420000,30.9391900000,"Richards, L.R.",Thu Jun 29 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/05/17|1985.v.17,1985-05-17,1985,05,17,,,Presented by Clive Reid
{BE250D1F-2990-4C3C-B394-0927C7846650},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1247,,CR 195,"Reid, C.",1 Ethanol (whole animal),,,,,,,,,,,,,,,,,29.892751° S 30.938132° E,"Mount Vernon, 73 Gardendale Crescent",-29.8927510000,30.9381320000,"Richards, L.R.",Thu Jun 29 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/07/04|1985.07.4,1985-07-04,1985,07,04,,,Presented by Clive Reid
{96F9554A-6E14-41B8-B1F9-20E4272FFF31},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,360,OrigCatNum: 152 [L],,"Lawson, W.J.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Platysaurus,,natalensis,"Platysaurus intermedius natalensis Fitzsimons, 1948","Fitzsimons, 1948",subspecies,accepted,,"Lambiris, A.J.",2017-02-16,Determined by: A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2017/02/16|OrigCatName: Platysaurus|1961CatName: Platysaurus intermedius wilhelmi,26.183330° S 31.983330° E,"Mlawula Nature Reserve, Siteki",-26.1833300000,31.9833300000,"Richards, L.R.",,,,1963/05/01|1963.v,1963-05,1963,05,,,,
{06A4540A-1EE6-42EC-B3E4-5746B7CFB83F},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,462,,,"FitzSimons, D.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,,subfulva,"Naja melanoleuca subfulva Laurent, 1955","Laurent, 1955",subspecies,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Naja melanoleuca,28.922000° S 31.831000° E,Port Durnford,-28.9220000000,31.8310000000,"Richards, L.R.",Wed Jun 28 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,,,,,,,,
{C2B2A5EF-AB71-4388-A82B-03FAD3BD2C81},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,1358,,CR 444,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Aparallactus,capensis,,"Aparallactus capensis Smith, 1849","Smith, 1849",species,accepted,,,,Determination Name verified: A.J.L. Lambiris |1961CatName: Aparallactus capensis,,Hluhluwe,,,,,,,1985/12/01|1985.12,1985-12,1985,12,,,,Presented by Clive Reid
{12EDA4F5-7FCF-4863-BD23-1AD75F9A78E4},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,595,,CW 7,"Reid, C.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,mabouia,,"Hemidactylus mabouia (Moreau De Jonnès, 1818)","(Moreau De Jonnès, 1818)",species,accepted,,"Lambiris, A.J.",2016-10-10,Determined by: A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2016/11/02|OrigCatName: Hemidactylus mabouia|1961CatName: Hemidactylus mabouia,29.875236° S 30.993957° E,"Glenwood, Coastal KZN TVET College, Durban Campus, Jameson Crescent",-29.8752360000,30.9939570000,"Richards, L.R.",Tue Jun 27 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1985/03/19|1985.iii.19,1985-03-19,1985,03,19,,,Donated by Clive Reid
{E24D54DD-73E2-403A-0B19-AEAF8BD0C361},PreservedSpecimen,2017-12-12T05:40:24.000Z,DMSA,DMSA_REP,273,OrigCatNum: 13 [L],,"Bevis, L.",1 Ethanol (whole animal),Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,wahlbergi,,"Panaspis wahlbergi (Smith, 1849)","(Smith, 1849)",species,accepted,,,2017-02-09,Determined by: D.G. Broadley | A.J.L. Lambiris|Determination Name verified: A.J.L. Lambiris  2017/03/13|OrigCatName: Ablepharus wahlbergii|1961CatName: Ablepharus wahlbergii,27.566700° S 32.083300° E,"gxwala Hills, Ubombo, adjacent to Umbombo Mountain Nature Reserve",-27.5667000000,32.0833000000,"Richards, L.R.",Thu Jun 29 2017 00:00:00 GMT+0200 (South Africa Standard Time),,,1915/07/21|1915.07.21,1915-07-21,1915,07,21,,Collector: L. Bevi,
